user_id,user_name,flagged,mean_proba,all,ratio,rank_flagged,rank_ratio,rank_proba,mean_rank,flagged_cum
22849301,MattyOh,17,0.31046236,60,0.2833333333333333,40,70,1913,674.3333333333334,23986
22870192,MAPCHARGER,1,0.30101562,1,1,56,1,1967,674.6666666666666,23987
22876697,GinaSanchez,2,0.31551552,8,0.25,55,79,1893,675.6666666666666,23995
22822175,gerzx,1,0.32054648,6,0.16666666666666666,56,111,1860,675.6666666666666,24001
22881980,dmobox,2,0.3034678,3,0.6666666666666666,55,23,1951,676.3333333333334,24004
22871597,HarbourFern,1,0.3058619,2,0.5,56,37,1936,676.3333333333334,24006
22816931,Arqtiktok,1,0.30554402,2,0.5,56,37,1938,677,24008
22877702,Johanna Mora Monserrate,1,0.29996762,1,1,56,1,1974,677,24009
17715774,pidugu konda reddy,11,0.3194124,70,0.15714285714285714,46,117,1869,677.3333333333334,24079
22830098,sergio_esb,1,0.31510866,4,0.25,56,79,1897,677.3333333333334,24083
22017274,map_them_all,2,0.38630164,1088,0.001838235294117647,55,518,1460,677.6666666666666,25171
22833793,Felindra tete de chibre,2,0.29919383,2,1,55,1,1981,679,25173
22876558,chipm,1,0.2993158,1,1,56,1,1980,679,25174
22701977,vuleinculta,2,0.29868066,2,1,55,1,1983,679.6666666666666,25176
19494581,Chrissooo,1,0.29837662,1,1,56,1,1984,680.3333333333334,25177
22799899,مراد النظاري,2,0.3148561,9,0.2222222222222222,55,88,1899,680.6666666666666,25186
20642487,GeorgeMann1,5,0.32254425,44,0.11363636363636363,52,142,1852,682,25230
20638898,Motive Inc,2,0.30080146,3,0.6666666666666666,55,23,1968,682,25233
12525038,patmmccann,2,0.31154647,8,0.25,55,79,1912,682,25241
17718292,Ahilajohnsy,5,0.34616122,222,0.02252252252252252,52,287,1708,682.3333333333334,25463
22881542,Linda Pinto,1,0.3031405,2,0.5,56,37,1954,682.3333333333334,25465
21796225,Darkbluring,2,0.3006794,3,0.6666666666666666,55,23,1969,682.3333333333334,25468
18357498,Tyler Beckman,1,0.31743,6,0.16666666666666666,56,111,1881,682.6666666666666,25474
20239187,Jolser12,1,0.2966779,1,1,56,1,1992,683,25475
22829210,VisweshKP,1,0.3588253,99,0.010101010101010102,56,376,1617,683,25574
22795280,The Alexander All Suite Oceanfront Resort,1,0.29650837,1,1,56,1,1993,683.3333333333334,25575
22879066,jay1337,1,0.30614844,3,0.3333333333333333,56,61,1933,683.3333333333334,25578
22588021,Monserrat Diaz,1,0.32299462,10,0.1,56,148,1848,684,25588
22837731,akkun906,1,0.33204135,21,0.047619047619047616,56,209,1789,684.6666666666666,25609
22826288,DW Injury Car Accident Lawyers Lakeland,1,0.29582682,1,1,56,1,1998,685,25610
22864078,CleanStart1234,1,0.2955296,1,1,56,1,2001,686,25611
21327741,Muhmmed Shatol,1,0.30150673,2,0.5,56,37,1966,686.3333333333334,25613
20584232,kalereaves,1,0.29522783,1,1,56,1,2003,686.6666666666666,25614
22811916,MrARM,3,0.3006245,6,0.5,54,37,1971,687.3333333333334,25620
18394853,IbrahimTh,2,0.3447634,94,0.02127659574468085,55,293,1715,687.6666666666666,25714
22098504,mmadhavm,1,0.29472917,1,1,56,1,2007,688,25715
22877930,Karen Condo Torres,3,0.30008438,6,0.5,54,37,1973,688,25721
21686361,Poggemiller,2,0.29444003,2,1,55,1,2010,688.6666666666666,25723
22799337,pontificator_extraordinaire,4,0.34025735,154,0.025974025974025976,53,275,1739,689,25877
687802,TehSmithster,1,0.29320973,1,1,56,1,2013,690,25878
14356913,EvanRitchie6920,1,0.29960233,2,0.5,56,37,1977,690,25880
22885695,anti51,1,0.33750233,36,0.027777777777777776,56,260,1756,690.6666666666666,25916
22826019,Timprodoggrooming,1,0.29243878,1,1,56,1,2017,691.3333333333334,25917
22824924,AmbreenInvida,1,0.30232084,3,0.3333333333333333,56,61,1959,692,25920
22851129,Elite_34,1,0.32621217,19,0.05263157894736842,56,199,1822,692.3333333333334,25939
3183365,grphx,1,0.30185276,3,0.3333333333333333,56,61,1961,692.6666666666666,25942
22890318,TechMontmagny,3,0.31407955,20,0.15,54,122,1902,692.6666666666666,25962
11664327,Redondelán,1,0.33009988,24,0.041666666666666664,56,220,1802,692.6666666666666,25986
22216378,Jeslin Varghese,1,0.32320985,15,0.06666666666666667,56,178,1846,693.3333333333334,26001
22852833,Maria Piotr Walkowiak,2,0.3564692,225,0.008888888888888889,55,389,1638,694,26226
18242756,Andrei Rodionov,2,0.2915644,2,1,55,1,2026,694,26228
22857450,whatdoesthecatsay,1,0.3097326,6,0.16666666666666666,56,111,1916,694.3333333333334,26234
22784654,BrandtW,1,0.31696835,9,0.1111111111111111,56,144,1883,694.3333333333334,26243
22764182,RHOU,1,0.29140958,1,1,56,1,2028,695,26244
22820768,Mercy huatatoca,1,0.31495082,8,0.125,56,132,1898,695.3333333333334,26252
22891412,Leidasuarez,1,0.32869986,24,0.041666666666666664,56,220,1810,695.3333333333334,26276
22864389,louis2301,1,0.2907543,1,1,56,1,2030,695.6666666666666,26277
22880817,S260421,2,0.2906746,2,1,55,1,2031,695.6666666666666,26279
22790669,Eduardo TECNEIRA,1,0.3268589,22,0.045454545454545456,56,212,1820,696,26301
22850869,Brennonh,1,0.30043554,3,0.3333333333333333,56,61,1972,696.3333333333334,26304
22884895,lulubmaps,1,0.29609856,2,0.5,56,37,1996,696.3333333333334,26306
16420096,Mapper89P13,1,0.3164805,10,0.1,56,148,1886,696.6666666666666,26316
22788751,rebelrvrepair,1,0.2904387,1,1,56,1,2035,697.3333333333334,26317
22689779,RSLACK2,2,0.29320136,3,0.6666666666666666,55,23,2014,697.3333333333334,26320
20683694,nunavsai,1,0.2901287,1,1,56,1,2036,697.6666666666666,26321
10909017,lacker,2,0.3424368,115,0.017391304347826087,55,316,1722,697.6666666666666,26436
22853313,Backpacker Tomas,1,0.2999395,3,0.3333333333333333,56,61,1976,697.6666666666666,26439
22707684,HenryBaker4,1,0.30771345,6,0.16666666666666666,56,111,1927,698,26445
22851435,feel_like_me_,1,0.29544604,2,0.5,56,37,2002,698.3333333333334,26447
22873868,plasto,4,0.2995397,13,0.3076923076923077,53,64,1979,698.6666666666666,26460
22817342,midamericaflooring,1,0.2900393,1,1,56,1,2039,698.6666666666666,26461
22826267,DW Injury Largo,1,0.29002023,1,1,56,1,2040,699,26462
15074793,kmgs703,1,0.34313324,60,0.016666666666666666,56,322,1719,699,26522
17543456,rondoncamacho,1,0.29481202,2,0.5,56,37,2005,699.3333333333334,26524
22790498,DW Orlando,1,0.28993678,1,1,56,1,2041,699.3333333333334,26525
9538838,Dimuthu Nadeera,2,0.28976154,2,1,55,1,2043,699.6666666666666,26527
22838013,JustANobody,1,0.30152732,4,0.25,56,79,1964,699.6666666666666,26531
9836565,J__S,1,0.29473272,2,0.5,56,37,2006,699.6666666666666,26533
21366424,Helcherd,3,0.29457822,6,0.5,54,37,2008,699.6666666666666,26539
22830647,TEMMIE10000,1,0.30920184,7,0.14285714285714285,56,125,1920,700.3333333333334,26546
22664327,Kokospalme29,1,0.334818,40,0.025,56,277,1770,701,26586
21832966,Bruno_dc,1,0.2887349,1,1,56,1,2047,701.3333333333334,26587
22708729,geetth,1,0.28859758,1,1,56,1,2049,702,26588
22824318,Jacktamson,3,0.34960428,258,0.011627906976744186,54,366,1687,702.3333333333334,26846
22797838,fred48300,2,0.33147982,69,0.028985507246376812,55,254,1798,702.3333333333334,26915
19680866,lw7009,1,0.2875975,1,1,56,1,2051,702.6666666666666,26916
22832164,DC Fence Pros,1,0.2931663,2,0.5,56,37,2015,702.6666666666666,26918
22889757,Antoine BESSON,1,0.28685483,1,1,56,1,2054,703.6666666666666,26919
20626843,vlprasu,2,0.29195273,4,0.5,55,37,2020,704,26923
22876572,jmoggie,1,0.33401725,43,0.023255813953488372,56,284,1773,704.3333333333334,26966
22853517,PedroWF,1,0.29603812,3,0.3333333333333333,56,61,1997,704.6666666666666,26969
22662790,m-mason22,1,0.2867884,1,1,56,1,2057,704.6666666666666,26970
20626816,anirmvks,1,0.28669226,1,1,56,1,2059,705.3333333333334,26971
22579434,Aitor vidal,1,0.2863013,1,1,56,1,2061,706,26972
22864190,Mechanical Squirrel,1,0.35385373,119,0.008403361344537815,56,399,1663,706,27091
14999083,JunglePunk,1,0.2861116,1,1,56,1,2064,707,27092
22771605,AntoninJ,1,0.30915436,9,0.1111111111111111,56,144,1921,707,27101
13483242,Jack Chao,1,0.2911125,2,0.5,56,37,2029,707.3333333333334,27103
22879153,Javimarca,1,0.29724875,4,0.25,56,79,1987,707.3333333333334,27107
22877273,Athene Jackson,4,0.29051685,8,0.5,53,37,2033,707.6666666666666,27115
22454166,NateGoyard,1,0.28558406,1,1,56,1,2067,708,27116
22776895,Appdroiduk,1,0.29063863,2,0.5,56,37,2032,708.3333333333334,27118
22848727,nchawhan3,1,0.28532228,1,1,56,1,2069,708.6666666666666,27119
22760593,もつ煮まん,1,0.3078281,9,0.1111111111111111,56,144,1926,708.6666666666666,27128
22856580,Foysal_Forestry,2,0.3044603,15,0.13333333333333333,55,128,1945,709.3333333333334,27143
18541253,Chinay,1,0.29648855,4,0.25,56,79,1994,709.6666666666666,27147
8451326,Red0ctober22,11,0.29777387,54,0.2037037037037037,46,97,1986,709.6666666666666,27201
20626817,rbikkeli,1,0.28351864,1,1,56,1,2075,710.6666666666666,27202
20107151,Leo Frank,1,0.283032,1,1,56,1,2078,711.6666666666666,27203
10156294,Harley Conerly,1,0.3159762,17,0.058823529411764705,56,190,1889,711.6666666666666,27220
22842393,parasiticfrisk,1,0.31188914,14,0.07142857142857142,56,172,1909,712.3333333333334,27234
22098505,aknreddy,1,0.28271475,1,1,56,1,2081,712.6666666666666,27235
18576513,Yotam Maman,1,0.30252233,7,0.14285714285714285,56,125,1958,713,27242
22849320,citadelhardscapemarketing,1,0.28165153,1,1,56,1,2083,713.3333333333334,27243
22805680,Gentiiii,1,0.28158122,1,1,56,1,2084,713.6666666666666,27244
22825861,JohnJTherroth,1,0.28148842,1,1,56,1,2086,714.3333333333334,27245
20524909,Ducminhduongcb,7,0.30643818,85,0.08235294117647059,50,162,1931,714.3333333333334,27330
22790896,DW SSD STUART,1,0.28142363,1,1,56,1,2087,714.6666666666666,27331
22580357,Miele_7,1,0.2914979,3,0.3333333333333333,56,61,2027,714.6666666666666,27334
22819555,Laussa,1,0.3052034,10,0.1,56,148,1941,715,27344
22804139,Owdantes,1,0.2874172,2,0.5,56,37,2052,715,27346
21730525,Kitsune_Zhenya,2,0.28073287,2,1,55,1,2091,715.6666666666666,27348
10659207,Rkant33,1,0.29333276,4,0.25,56,79,2012,715.6666666666666,27352
22827563,Jessica  Fischer,3,0.29455873,13,0.23076923076923078,54,86,2009,716.3333333333334,27365
19759769,mfrygeo,1,0.2807,1,1,56,1,2092,716.3333333333334,27366
22850830,cunakya,2,0.3034108,19,0.10526315789473684,55,145,1952,717.3333333333334,27385
22847292,karachu,1,0.29233253,4,0.25,56,79,2018,717.6666666666666,27389
22867991,VicissLL,1,0.30824053,14,0.07142857142857142,56,172,1925,717.6666666666666,27403
22351646,Nightfury08h,2,0.27933925,2,1,55,1,2098,718,27405
22820050,Ghourl,1,0.28626525,2,0.5,56,37,2062,718.3333333333334,27407
20790792,dancing roo,1,0.33288857,59,0.01694915254237288,56,320,1782,719.3333333333334,27466
22415795,Juliette Charoy,1,0.2967212,6,0.16666666666666666,56,111,1991,719.3333333333334,27472
22790639,Drrzdc,1,0.2789931,1,1,56,1,2102,719.6666666666666,27473
22504620,donkasta,4,0.27879786,4,1,53,1,2106,720,27477
22867733,Alistair Lynn,19,0.29048923,88,0.2159090909090909,38,90,2034,720.6666666666666,27565
9616985,Nicolás Jiménez Hernández,1,0.30484232,13,0.07692307692307693,56,167,1942,721.6666666666666,27578
22888637,vava31,1,0.28862962,3,0.3333333333333333,56,61,2048,721.6666666666666,27581
21318059,bmiller_wpg,1,0.27797738,1,1,56,1,2109,722,27582
20605891,niksure,1,0.27786982,1,1,56,1,2110,722.3333333333334,27583
22836263,Larry Cortez,2,0.2894504,7,0.2857142857142857,55,69,2045,723,27590
22848807,panterlaw,1,0.27730733,1,1,56,1,2113,723.3333333333334,27591
22718880,Testy1234,4,0.29423356,22,0.18181818181818182,53,107,2011,723.6666666666666,27613
18788751,DIWA !,10,0.27456748,10,1,47,1,2126,724.6666666666666,27623
22815563,Larry_s,1,0.27583355,1,1,56,1,2119,725.3333333333334,27624
17274533,mapper59,1,0.29723,8,0.125,56,132,1988,725.3333333333334,27632
22856560,Nishatsalsabil16,3,0.28155598,6,0.5,54,37,2085,725.3333333333334,27638
22675077,chkanthr,1,0.27520996,1,1,56,1,2120,725.6666666666666,27639
22887355,James George Norman,1,0.31186607,22,0.045454545454545456,56,212,1910,726,27661
22454126,Serg1011,1,0.28893206,4,0.25,56,79,2046,727,27665
21797183,silivarc,1,0.27481025,1,1,56,1,2124,727,27666
22843783,Stems Health Regenerative Medicine Miami,1,0.27478495,1,1,56,1,2125,727.3333333333334,27667
22022438,calebstclair,1,0.28610706,3,0.3333333333333333,56,61,2065,727.3333333333334,27670
22867519,CharlesMtz77,12,0.28291628,35,0.34285714285714286,45,60,2079,728,27705
22628390,Elenanazv,1,0.28817403,4,0.25,56,79,2050,728.3333333333334,27709
22863582,NodeToJoy,10,0.28536752,36,0.2777777777777778,47,71,2068,728.6666666666666,27745
22688291,Smutty,3,0.27695444,4,0.75,54,18,2114,728.6666666666666,27749
22890455,Mai_Val,1,0.28019506,2,0.5,56,37,2094,729,27751
22746957,Nikita16,9,0.28734016,40,0.225,48,87,2053,729.3333333333334,27791
20712830,M!ch3113,1,0.2868474,4,0.25,56,79,2055,730,27795
21355686,Renat-putnik,1,0.2724499,1,1,56,1,2133,730,27796
22885176,marlotrot,1,0.2723502,1,1,56,1,2134,730.3333333333334,27797
193028,szjozsef,3,0.3039409,49,0.061224489795918366,54,187,1950,730.3333333333334,27846
22883990,Tafonii,1,0.2836113,3,0.3333333333333333,56,61,2074,730.3333333333334,27849
22830435,jaoow,1,0.28682825,4,0.25,56,79,2056,730.3333333333334,27853
22477775,Alain3807,1,0.27902976,2,0.5,56,37,2100,731,27855
22865027,Vale Motors,2,0.28631467,8,0.25,55,79,2060,731.3333333333334,27863
22542100,vjekoslav95,1,0.29896584,11,0.09090909090909091,56,156,1982,731.3333333333334,27874
22796741,ibervilleglass,1,0.2713852,1,1,56,1,2138,731.6666666666666,27875
21635048,Feuzbee,1,0.27890107,2,0.5,56,37,2103,732,27877
21420582,Art1f4ct,2,0.28396237,7,0.2857142857142857,55,69,2072,732,27884
602539,41southnz,1,0.27093998,1,1,56,1,2140,732.3333333333334,27885
21954078,timdn02,1,0.27069122,1,1,56,1,2141,732.6666666666666,27886
22708735,chakriol,1,0.27060702,1,1,56,1,2143,733.3333333333334,27887
22603365,GM33,1,0.28562325,4,0.25,56,79,2066,733.6666666666666,27891
22659701,Farid_10,1,0.2782644,2,0.5,56,37,2108,733.6666666666666,27893
3899004,Mathis EON,1,0.2705492,1,1,56,1,2144,733.6666666666666,27894
20124767,HeyRayReh,1,0.3016535,16,0.0625,56,185,1963,734.6666666666666,27910
22837557,7kgpol,1,0.2700503,1,1,56,1,2148,735,27911
22829742,Shift Happens Auto Sales,1,0.27758032,2,0.5,56,37,2112,735,27913
22831041,Rahul joshua,1,0.26988038,1,1,56,1,2149,735.3333333333334,27914
1832122,CC_Simon,4,0.27251214,6,0.6666666666666666,53,23,2132,736,27920
22114737,Swapnil_Parihar,1,0.31280988,32,0.03125,56,246,1906,736,27952
22822178,Nico ocamposs,2,0.29994732,30,0.06666666666666667,55,178,1975,736,27982
13915101,Flying machine,2,0.27887985,5,0.4,55,50,2104,736.3333333333334,27987
2177199,Venom88,1,0.35553408,480,0.0020833333333333333,56,504,1650,736.6666666666666,28467
21593267,babithav,1,0.28027648,3,0.3333333333333333,56,61,2093,736.6666666666666,28470
22796878,Jullux,1,0.26937768,1,1,56,1,2153,736.6666666666666,28471
22794513,WileyT,1,0.2918213,8,0.125,56,132,2022,736.6666666666666,28479
12344479,ZhannaB,3,0.2968954,39,0.07692307692307693,54,167,1990,737,28518
130249,Hoovie,1,0.27978256,3,0.3333333333333333,56,61,2095,737.3333333333334,28521
8937873,Foratalbaedhani,1,0.26863247,1,1,56,1,2156,737.6666666666666,28522
22852023,angrymouette,2,0.2722999,3,0.6666666666666666,55,23,2135,737.6666666666666,28525
10605319,JohnSmith42,1,0.27504602,2,0.5,56,37,2122,738.3333333333334,28527
22016427,MaliMrav-Bot,1,0.2925709,9,0.1111111111111111,56,144,2016,738.6666666666666,28536
22857360,FlockMeSideways,2,0.28348136,9,0.2222222222222222,55,88,2076,739.6666666666666,28545
22136378,PortyLow,1,0.27418342,2,0.5,56,37,2127,740,28547
22804467,Coin Time (Bitcoin ATMs),5,0.26969853,7,0.7142857142857143,52,20,2150,740.6666666666666,28554
22851902,EponaCom,1,0.27381518,2,0.5,56,37,2129,740.6666666666666,28556
14152290,Tiimoo,1,0.26754767,1,1,56,1,2165,740.6666666666666,28557
21663530,Sagitus,1,0.28078416,4,0.25,56,79,2090,741.6666666666666,28561
22758030,Smudo89,1,0.267001,1,1,56,1,2169,742,28562
22834104,NorwayHouseMap,549,0.26360115,1066,0.5150093808630394,1,36,2189,742,29628
22455667,Metsiyu,1,0.26652715,1,1,56,1,2171,742.6666666666666,29629
19819931,vindhyat,1,0.2716384,2,0.5,56,37,2136,743,29631
22694539,NTTrailsWLS,4,0.28611997,25,0.16,53,114,2063,743.3333333333334,29656
14504331,Sonicwave,1,0.27150062,2,0.5,56,37,2137,743.3333333333334,29658
21506654,sahiputt,2,0.27854547,7,0.2857142857142857,55,69,2107,743.6666666666666,29665
22404264,Serhii31,1,0.2895289,8,0.125,56,132,2044,744,29673
22045660,Josh Mans,1,0.2706696,2,0.5,56,37,2142,745,29675
21797143,akharshitha,1,0.26531067,1,1,56,1,2178,745,29676
22769825,CloudZone One,1,0.2647941,1,1,56,1,2180,745.6666666666666,29677
22451735,georgianguy,1,0.27043727,2,0.5,56,37,2145,746,29679
21744001,watsuptodate,1,0.27032351,2,0.5,56,37,2146,746.3333333333334,29681
22098599,sravadas1,1,0.27494508,3,0.3333333333333333,56,61,2123,746.6666666666666,29684
22811263,Fiordo Television,1,0.32451257,76,0.013157894736842105,56,347,1838,747,29760
21267427,tacoturtle,2,0.2643766,2,1,55,1,2185,747,29762
22847718,RubyCheung,1,0.28312966,6,0.16666666666666666,56,111,2077,748,29768
8758904,Spaghetti Monster🍝,3,0.29194164,41,0.07317073170731707,54,171,2021,748.6666666666666,29809
22712511,Hackney Right To Grow,1,0.26910022,2,0.5,56,37,2154,749,29811
21090911,yt2178,1,0.28254226,6,0.16666666666666666,56,111,2082,749.6666666666666,29817
22403950,JonasBEL,1,0.26323172,1,1,56,1,2192,749.6666666666666,29818
21747330,alekhyay,1,0.26841152,2,0.5,56,37,2157,750,29820
22797932,Berny29,1,0.26317045,1,1,56,1,2194,750.3333333333334,29821
22837896,birdoxyoshi,1,0.27635226,4,0.25,56,79,2116,750.3333333333334,29825
22469034,Bear139,1,0.290122,12,0.08333333333333333,56,161,2037,751.3333333333334,29837
18045498,Ryan Watern,4,0.2916357,60,0.06666666666666667,53,178,2024,751.6666666666666,29897
22534215,Sophia panjwani,1,0.2676918,2,0.5,56,37,2163,752,29899
22732101,MUOY SHOP,1,0.2623863,1,1,56,1,2200,752.3333333333334,29900
21579495,trung791997,1,0.26744357,2,0.5,56,37,2167,753.3333333333334,29902
15231374,Analyst221,4,0.28413662,33,0.12121212121212122,53,136,2071,753.3333333333334,29935
19674742,Ahmad122389,1,0.26190794,1,1,56,1,2203,753.3333333333334,29936
21988647,DootMastaFlex,1,0.28288847,7,0.14285714285714285,56,125,2080,753.6666666666666,29943
22641344,BrittanyBennettCollinCountyTX,1,0.2617848,1,1,56,1,2204,753.6666666666666,29944
22878008,MEPT7355,2,0.26155734,2,1,55,1,2206,754,29946
22850990,おはよう123,3,0.2759827,14,0.21428571428571427,54,92,2117,754.3333333333334,29960
22822510,Aditya Eka,1,0.27366927,4,0.25,56,79,2130,755,29964
22796825,CrazyCandies,1,0.26096317,1,1,56,1,2209,755.3333333333334,29965
22882439,Andyman NZ,1,0.2606799,1,1,56,1,2210,755.6666666666666,29966
21790290,Bakhariev,1,0.26066902,1,1,56,1,2211,756,29967
22713667,TosTsu,1,0.29721916,25,0.04,56,224,1989,756.3333333333334,29992
22707571,Pedder Auto Group,1,0.2917809,17,0.058823529411764705,56,190,2023,756.3333333333334,30009
18818617,Hella Fred,1,0.26026776,1,1,56,1,2213,756.6666666666666,30010
22806137,Aoot,1,0.2813584,7,0.14285714285714285,56,125,2089,756.6666666666666,30017
22885272,Anton Yablonskiy,1,0.2601576,1,1,56,1,2214,757,30018
21272935,Ishan Odury,8,0.26636013,20,0.4,49,50,2172,757,30038
22854049,vietriny,1,0.25971076,1,1,56,1,2216,757.6666666666666,30039
22848653,MBD77,2,0.2729237,9,0.2222222222222222,55,88,2131,758,30048
20570753,tarchin1,1,0.26475352,2,0.5,56,37,2181,758,30050
22783252,Zubacistka,1,0.29617554,25,0.04,56,224,1995,758.3333333333334,30075
22470913,ペヤング,7,0.26173487,10,0.7,50,21,2205,758.6666666666666,30085
22746962,Gaikwad Ashwini,2,0.29582438,49,0.04081632653061224,55,222,1999,758.6666666666666,30134
22780119,flamezingel,1,0.29557037,24,0.041666666666666664,56,220,2000,758.6666666666666,30158
22845642,Renata Saviato Dias,1,0.2797084,7,0.14285714285714285,56,125,2096,759,30165
22562741,sethyy,1,0.26791346,3,0.3333333333333333,56,61,2161,759.3333333333334,30168
22067178,Hayden Wilkes,1,0.2641581,2,0.5,56,37,2186,759.6666666666666,30170
21910885,ほかいどう,1,0.26763022,3,0.3333333333333333,56,61,2164,760.3333333333334,30173
10229343,JC_Baltimore,1,0.2587231,1,1,56,1,2224,760.3333333333334,30174
22355570,dustingprocleaning,1,0.25860798,1,1,56,1,2225,760.6666666666666,30175
22890984,Beatriz Parrales Alvarez,1,0.28391948,11,0.09090909090909091,56,156,2073,761.6666666666666,30186
7039828,Charles Wai,1,0.26308766,2,0.5,56,37,2195,762.6666666666666,30188
21132993,yeagvr11,1,0.28140613,10,0.1,56,148,2088,764,30198
20582790,user65060,4,0.25494093,4,1,53,1,2240,764.6666666666666,30202
12840193,MelancholicSlav,3,0.29005083,59,0.05084745762711865,54,203,2038,765,30261
1203246,Zwiadowca21,2,0.3015195,79,0.02531645569620253,55,276,1965,765.3333333333334,30340
20071404,mvbaynes,1,0.29520234,29,0.034482758620689655,56,239,2004,766.3333333333334,30369
21863170,zawalal880k,3,0.28677207,49,0.061224489795918366,54,187,2058,766.3333333333334,30418
22829069,Paatiii,1,0.27904907,9,0.1111111111111111,56,144,2099,766.3333333333334,30427
16806164,Arjen Mentens,1,0.25414592,1,1,56,1,2242,766.3333333333334,30428
22847938,Elvis L,1,0.26472518,3,0.3333333333333333,56,61,2183,766.6666666666666,30431
22882479,Lorecho,3,0.25969577,5,0.6,54,29,2217,766.6666666666666,30436
22885242,AriAyu,1,0.2534773,1,1,56,1,2245,767.3333333333334,30437
22824676,Darcy G,1,0.27024972,5,0.2,56,99,2147,767.3333333333334,30442
22856105,Sergey V Lunkov,1,0.26697412,4,0.25,56,79,2170,768.3333333333334,30446
22262044,BENFATMI ABDELKADER,3,0.25658402,4,0.75,54,18,2233,768.3333333333334,30450
22135911,北山有月,1,0.25276816,1,1,56,1,2249,768.6666666666666,30451
21836421,RobHsix,2,0.26217145,5,0.4,55,50,2201,768.6666666666666,30456
22807948,まむ～,2,0.25751495,3,0.6666666666666666,55,23,2230,769.3333333333334,30459
22861389,Shak1983,1,0.25132412,1,1,56,1,2251,769.3333333333334,30460
22850616,StreetMapJason103,1,0.2511489,1,1,56,1,2252,769.6666666666666,30461
22876588,billbot1221,2,0.25742126,3,0.6666666666666666,55,23,2231,769.6666666666666,30464
20331779,b4ckshift,1,0.2511457,1,1,56,1,2253,770,30465
22874375,Michasia08,3,0.25941846,6,0.5,54,37,2219,770,30471
13419271,DoctorGolf,1,0.29161942,26,0.038461538461538464,56,229,2025,770,30497
15064210,syklisti,3,0.26346633,10,0.3,54,66,2191,770.3333333333334,30507
21673551,Biodiversite-Ardeche,1,0.25097647,1,1,56,1,2255,770.6666666666666,30508
22870204,Alfonso Canales,1,0.25081614,1,1,56,1,2257,771.3333333333334,30509
22836506,JamesCPrentice,2,0.2921675,60,0.03333333333333333,55,241,2019,771.6666666666666,30569
22823281,JavenHe,2,0.2740912,16,0.125,55,132,2128,771.6666666666666,30585
22771306,邓钰莹,1,0.2507677,1,1,56,1,2259,772,30586
22008957,OSM Seaton,1,0.26783577,5,0.2,56,99,2162,772.3333333333334,30591
22732341,Meatsiah,2,0.27597907,18,0.1111111111111111,55,144,2118,772.3333333333334,30609
22809966,Abdülbaki Yazıcı,1,0.25046006,1,1,56,1,2260,772.3333333333334,30610
20258183,shu0410,1,0.31011516,75,0.013333333333333334,56,346,1915,772.3333333333334,30685
13805189,TheSkullFaceAce,1,0.28980395,24,0.041666666666666664,56,220,2042,772.6666666666666,30709
22836400,raphadasilva,1,0.27110007,7,0.14285714285714285,56,125,2139,773.3333333333334,30716
22751475,Eve-Catherine,4,0.27640694,42,0.09523809523809523,53,152,2115,773.3333333333334,30758
10056957,ko4ka228,1,0.26598412,5,0.2,56,99,2175,776.6666666666666,30763
22803899,Luca Maps,1,0.25534818,2,0.5,56,37,2239,777.3333333333334,30765
7958497,Kandrin,3,0.24716087,3,1,54,1,2278,777.6666666666666,30768
22699261,Thanielxj11,1,0.24755286,1,1,56,1,2276,777.6666666666666,30769
22793914,Rockin' Cat,1,0.2627064,4,0.25,56,79,2198,777.6666666666666,30773
22824424,Ana Muniz,1,0.2546136,2,0.5,56,37,2241,778,30775
22811358,Diego Josue,9,0.26318663,43,0.20930232558139536,48,94,2193,778.3333333333334,30818
22887994,CatziiztaC,1,0.24701425,1,1,56,1,2279,778.6666666666666,30819
21109104,r_vdz,1,0.25933737,3,0.3333333333333333,56,61,2220,779,30822
15597607,Collin93,1,0.26473984,5,0.2,56,99,2182,779,30827
21678347,Quentin Ng,2,0.24623443,2,1,55,1,2282,779.3333333333334,30829
9370870,iismitch55,1,0.26968917,8,0.125,56,132,2151,779.6666666666666,30837
22659453,Travis Curry,1,0.25310773,2,0.5,56,37,2246,779.6666666666666,30839
22804438,Kymartin,1,0.26602492,6,0.16666666666666666,56,111,2174,780.3333333333334,30845
22887542,randev97,1,0.24558344,1,1,56,1,2287,781.3333333333334,30846
22848707,Mattingly23,2,0.25785005,6,0.3333333333333333,55,61,2229,781.6666666666666,30852
206691,orenfl,1,0.25796518,3,0.3333333333333333,56,61,2228,781.6666666666666,30855
22561610,Garnwenshared,1,0.25653538,3,0.3333333333333333,56,61,2234,783.6666666666666,30858
22780273,Wakinki,2,0.25856167,7,0.2857142857142857,55,69,2227,783.6666666666666,30865
22851718,pong kdor,1,0.24427734,1,1,56,1,2294,783.6666666666666,30866
22835714,keith   Warren Russell,1,0.26956278,9,0.1111111111111111,56,144,2152,784,30875
22852447,RDPoltie998,3,0.27884352,54,0.05555555555555555,54,193,2105,784,30929
22799617,helpassist,1,0.256025,3,0.3333333333333333,56,61,2237,784.6666666666666,30932
22867120,Billyp0110,1,0.24288028,1,1,56,1,2297,784.6666666666666,30933
17462710,28avg,1,0.25014567,2,0.5,56,37,2263,785.3333333333334,30935
22825678,egordon35654,1,0.30406561,80,0.0125,56,355,1948,786.3333333333334,31015
22733923,Kievan h,1,0.2536142,3,0.3333333333333333,56,61,2244,787,31018
